seendate,title,url,domain,sourceCountry,language,snippet,date,ticker,text
20251223T000000Z,Swire Properties sells 2 Deep Water Bay homes for US$283 million in biggest deal in years,https://www.scmp.com/business/article/3337328/swire-properties-sells-2-deep-water-bay-homes-us283-million-biggest-deal-years,scmp.com,,English,,2025-12-23,9988.HK,Swire Properties sells 2 Deep Water Bay homes for US$283 million in biggest deal in years
20251222T114500Z,Future - proofing Hong Kong : Standard Chartered Business Summit charts next chapter of growth,https://www.scmp.com/native/business/banking-finance/topics/charting-hong-kongs-future/article/3336862/future-proofing-hong-kong-standard-chartered-business-summit-charts-next-chapter-growth,scmp.com,,English,,2025-12-22,9988.HK,Future - proofing Hong Kong : Standard Chartered Business Summit charts next chapter of growth
20251222T114500Z,Tőzsdére megy a ChatGPT versenytársa,https://www.portfolio.hu/befektetes/20251222/tozsdere-megy-a-chatgpt-versenytarsa-807482,portfolio.hu,,Hungarian,,2025-12-22,9988.HK,Tőzsdére megy a ChatGPT versenytársa
20251222T093000Z,"Chinese AI firm MiniMax to launch Hong Kong IPO in early January , sources say",https://www.marketscreener.com/news/chinese-ai-firm-minimax-to-launch-hong-kong-ipo-in-early-january-sources-say-ce7d50d2dc89f12d,marketscreener.com,,English,,2025-12-22,9988.HK,"Chinese AI firm MiniMax to launch Hong Kong IPO in early January , sources say"
20251222T084500Z,Goldman forecasts continued growth for Chinese stocks in 2026 as risks fade,https://www.scmp.com/business/china-business/article/3337291/goldman-forecasts-continued-growth-chinese-stocks-2026-risks-fade,scmp.com,,English,,2025-12-22,9988.HK,Goldman forecasts continued growth for Chinese stocks in 2026 as risks fade
20251222T050000Z,Hang Seng May Add To Its Winnings On Monday,https://www.rttnews.com/story.aspx?Id=3605585,rttnews.com,,English,,2025-12-22,9988.HK,Hang Seng May Add To Its Winnings On Monday
20251222T034500Z,"Alibaba , Pop Mart lead Hong Kong stocks higher before Christmas trading break",https://www.scmp.com/business/china-business/article/3337259/alibaba-pop-mart-lead-hong-kong-stocks-higher-christmas-trading-break,scmp.com,,English,,2025-12-22,9988.HK,"Alibaba , Pop Mart lead Hong Kong stocks higher before Christmas trading break"
20251221T190000Z,AI model developer MiniMax passes Hong Kong stock exchange listing hearing,https://www.businesstimes.com.sg/companies-markets/ai-model-developer-minimax-passes-hong-kong-stock-exchange-listing-hearing,businesstimes.com.sg,,English,,2025-12-21,9988.HK,AI model developer MiniMax passes Hong Kong stock exchange listing hearing
20251221T163000Z,Chinese tech stocks drive Hong Kong ETF revenue | Asia Asset Management,https://www.asiaasset.com/post/30370-hketfrev-gte-1219,asiaasset.com,,English,,2025-12-21,9988.HK,Chinese tech stocks drive Hong Kong ETF revenue | Asia Asset Management
20251220T110000Z,Hong Kong stocks cap longest rising streak in 3 weeks on cooling US inflation data,https://finance.yahoo.com/news/hong-kong-stocks-head-longest-093000217.html,finance.yahoo.com,,English,,2025-12-20,9988.HK,Hong Kong stocks cap longest rising streak in 3 weeks on cooling US inflation data
20251219T184500Z,Hong Kong stocks tread water as tech giants stumble on AI bubble jitters,https://finance.yahoo.com/news/hong-kong-stocks-resume-decline-093000811.html,finance.yahoo.com,,English,,2025-12-19,9988.HK,Hong Kong stocks tread water as tech giants stumble on AI bubble jitters
20251219T123000Z,Annual Financial Report | Company Announcement,https://www.investegate.co.uk/announcement/rns/jpmorgan-china-growth-income--jcgi/annual-financial-report/9309205,investegate.co.uk,,English,,2025-12-19,9988.HK,Annual Financial Report | Company Announcement
20251219T113000Z,"Regular Press Conference of the Ministry of National Defense on November 27 , 2025",https://www.globalsecurity.org/wmd/library/news/china/2025/11/china-251127-prc-mndb01.htm,globalsecurity.org,,English,,2025-12-19,9988.HK,"Regular Press Conference of the Ministry of National Defense on November 27 , 2025"
20251219T050000Z,MACAU DAILY TIMES 澳門每日時報GEG brings Macau performing arts to life with a panorama of entertainment spectacles,https://macaudailytimes.com.mo/geg-brings-macaus-performing-arts-to-life-with-a-panorama-of-entertainment-spectacles.html,macaudailytimes.com.mo,,English,,2025-12-19,9988.HK,MACAU DAILY TIMES 澳門每日時報GEG brings Macau performing arts to life with a panorama of entertainment spectacles
20251219T044500Z,US clamps down on investment in Chinese tech companies,https://www.livemint.com/global/us-clamps-down-on-investment-in-chinese-tech-companies-11766115009824.html,livemint.com,,English,,2025-12-19,9988.HK,US clamps down on investment in Chinese tech companies
20251219T030000Z,Hong Kong stocks head for longest rising streak in 3 weeks on cooling US inflation data,https://www.scmp.com/business/china-business/article/3336987/hong-kong-stocks-head-longest-rising-streak-3-weeks-cooling-us-inflation-data,scmp.com,,English,,2025-12-19,9988.HK,Hong Kong stocks head for longest rising streak in 3 weeks on cooling US inflation data
20251218T134500Z,"China Bestsellers : Nobel Prize Boost , Aspirational Nonfiction , and Children Classics",https://publishingperspectives.com/2025/12/china-bestsellers-nobel-prize-boost-aspirational-nonfiction-and-childrens-classics/,publishingperspectives.com,,English,,2025-12-18,9988.HK,"China Bestsellers : Nobel Prize Boost , Aspirational Nonfiction , and Children Classics"
20251218T093000Z,DT House Ltd . Prices IPO at $4 . 00 - $5 . 00 Per Share ( DTDT ) ,https://www.tickerreport.com/banking-finance/13294905/dt-house-ltd-prices-ipo-at-4-00-5-00-per-share-dtdt.html,tickerreport.com,,English,,2025-12-18,9988.HK,DT House Ltd . Prices IPO at $4 . 00 - $5 . 00 Per Share ( DTDT )
20251218T053000Z,Tech Shares May Weigh On Hong Kong Stock Market,https://www.rttnews.com/story.aspx?Id=3604844,rttnews.com,,English,,2025-12-18,9988.HK,Tech Shares May Weigh On Hong Kong Stock Market
20251218T041500Z,Hong Kong stocks resume decline as tech giants stumble on AI bubble jitters,https://www.scmp.com/business/china-business/article/3336845/hong-kong-stocks-resume-decline-tech-giants-stumble-ai-bubble-jitters,scmp.com,,English,,2025-12-18,9988.HK,Hong Kong stocks resume decline as tech giants stumble on AI bubble jitters
20251218T031500Z,$1 billion in de minimis tariff revenue has been collected since loophole closed,https://us.cnn.com/2025/12/17/economy/tariffs-de-minimis-one-billion-dollars,us.cnn.com,,English,,2025-12-18,9988.HK,$1 billion in de minimis tariff revenue has been collected since loophole closed
20251218T013000Z,$1 billion in de minimis tariff revenue has been collected since loophole closed,https://www.cnn.com/2025/12/17/economy/tariffs-de-minimis-one-billion-dollars,cnn.com,,English,,2025-12-18,9988.HK,$1 billion in de minimis tariff revenue has been collected since loophole closed
20251217T164500Z,Chinese GPU firm MetaX surges nearly 700pc on debut,https://www.sharecast.com/news/international-companies/chinese-gpu-firm-metax-surges-nearly-700pc-on-debut--21393819.html,sharecast.com,,English,,2025-12-17,9988.HK,Chinese GPU firm MetaX surges nearly 700pc on debut
20251217T103000Z,CNBC The China Connection newsletter : Why Sam Club is in a sweet spot as China faces consumption worries,https://www.cnbc.com/2025/12/17/cnbcs-the-china-connection-newsletter-why-sams-club-is-in-a-sweet-spot-as-china-faces-consumption-worries.html,cnbc.com,,English,,2025-12-17,9988.HK,CNBC The China Connection newsletter : Why Sam Club is in a sweet spot as China faces consumption worries
20251217T053000Z,Mild Upside Seen For Hong Kong Stock Market,https://www.rttnews.com/story.aspx?Id=3604462,rttnews.com,,English,,2025-12-17,9988.HK,Mild Upside Seen For Hong Kong Stock Market
20251217T044500Z,MetaX shares rocket 700 % in debut as China AI chips push gathers speed,https://www.marketscreener.com/news/metax-shares-rocket-700-in-debut-as-china-ai-chips-push-gathers-speed-ce7d50ded08bf024,marketscreener.com,,English,,2025-12-17,9988.HK,MetaX shares rocket 700 % in debut as China AI chips push gathers speed
20251217T034500Z,Developing | Health and beauty chain Mannings to withdraw from mainland China,https://www.scmp.com/business/companies/article/3336698/health-and-beauty-chain-mannings-withdraw-mainland-china,scmp.com,,English,,2025-12-17,9988.HK,Developing | Health and beauty chain Mannings to withdraw from mainland China
20251217T034500Z,China chipmaker MetaX soars 569 % after wildly oversubscribed IPO,https://www.businesstimes.com.sg/international/global/china-chipmaker-metax-soars-569-after-wildly-oversubscribed-ipo,businesstimes.com.sg,,English,,2025-12-17,9988.HK,China chipmaker MetaX soars 569 % after wildly oversubscribed IPO
20251217T034500Z,Hong Kong stocks trade sideways as investors weigh rate - cut odds after mixed US job data,https://www.scmp.com/business/china-business/article/3336699/hong-kong-stocks-trade-sideways-investors-weigh-rate-cut-odds-after-mixed-us-job-data,scmp.com,,English,,2025-12-17,9988.HK,Hong Kong stocks trade sideways as investors weigh rate - cut odds after mixed US job data
20251217T033000Z,Mild Upside Seen For Hong Kong Stock Market,https://www.rttnews.com/3604462/mild-upside-seen-for-hong-kong-stock-market.aspx,rttnews.com,,English,,2025-12-17,9988.HK,Mild Upside Seen For Hong Kong Stock Market
20251216T070000Z,China Open - Source AI Leap Is Quietly Rewriting The Global Playbook,https://www.forbes.com/sites/viviantoh/2025/12/15/chinas-open-source-ai-leap-is-quietly-rewriting-the-global-playbook/,forbes.com,,English,,2025-12-16,9988.HK,China Open - Source AI Leap Is Quietly Rewriting The Global Playbook
20251216T060000Z,Lower Open Anticipated For Hong Kong Stock Market,https://www.rttnews.com/story.aspx?Id=3604017,rttnews.com,,English,,2025-12-16,9988.HK,Lower Open Anticipated For Hong Kong Stock Market
20251216T044500Z,Hong Kong stocks slump to 3 - month low as China growth jitters dampen sentiment,https://www.scmp.com/business/china-business/article/3336561/hong-kong-stocks-hit-3-week-low-china-growth-jitters-dampen-sentiment,scmp.com,,English,,2025-12-16,9988.HK,Hong Kong stocks slump to 3 - month low as China growth jitters dampen sentiment
20251216T033000Z,Lower Open Anticipated For Hong Kong Stock Market,https://www.rttnews.com/3604017/lower-open-anticipated-for-hong-kong-stock-market.aspx,rttnews.com,,English,,2025-12-16,9988.HK,Lower Open Anticipated For Hong Kong Stock Market
20251215T133000Z,"Stocks making the biggest moves premarket : IRBT , LVS , TLRY",https://www.cnbc.com/2025/12/15/stocks-making-the-biggest-moves-premarket-irbt-lvs-tlry.html,cnbc.com,,English,,2025-12-15,9988.HK,"Stocks making the biggest moves premarket : IRBT , LVS , TLRY"
20251215T114500Z,Today Cache | Demand heats up for Nvidia H200 chips ; Intel faces scrutiny over China links ; Silicon Valley explores humanoid robots,https://www.thehindu.com/newsletter/newsletter-today-cache/todays-cache-demand-heats-up-for-nvidias-h200-chips-intel-faces-scrutiny-over-china-links-silicon-valley-explores-humanoid-robots/article70398113.ece,thehindu.com,,English,,2025-12-15,9988.HK,Today Cache | Demand heats up for Nvidia H200 chips ; Intel faces scrutiny over China links ; Silicon Valley explores humanoid robots
20251215T071500Z,Asian Technology and Chipmaking Stocks Slide as AI Spending Concerns Shake Markets,http://www.econotimes.com/Asian-Technology-and-Chipmaking-Stocks-Slide-as-AI-Spending-Concerns-Shake-Markets-1728670,econotimes.com,,English,,2025-12-15,9988.HK,Asian Technology and Chipmaking Stocks Slide as AI Spending Concerns Shake Markets
20251215T043000Z,Hong Kong stocks slide after China economic data shows growth running out of steam,https://www.scmp.com/business/china-business/article/3336423/hong-kong-stocks-slide-after-chinas-economic-data-shows-growth-running-out-steam,scmp.com,,English,,2025-12-15,9988.HK,Hong Kong stocks slide after China economic data shows growth running out of steam
20251215T024500Z,Lower Open Anticipated For Hong Kong Stock Market,https://www.rttnews.com/3603619/lower-open-anticipated-for-hong-kong-stock-market.aspx,rttnews.com,,English,,2025-12-15,9988.HK,Lower Open Anticipated For Hong Kong Stock Market
20251215T020000Z,Lower Open Anticipated For Hong Kong Stock Market,https://www.rttnews.com/story.aspx?Id=3603619,rttnews.com,,English,,2025-12-15,9988.HK,Lower Open Anticipated For Hong Kong Stock Market
20251214T071500Z,EU  쉬인 · 알리바바 택배 단속 강화 ... 위험 제품 유입 이유,https://biz.heraldcorp.com/article/10636079,biz.heraldcorp.com,,Korean,,2025-12-14,9988.HK,EU  쉬인 · 알리바바 택배 단속 강화 ... 위험 제품 유입 이유
20251214T053000Z,Asia rich drive $200 billion revival in complex equity notes,https://www.moneycontrol.com/news/business/markets/asia-s-rich-drive-200-billion-revival-in-complex-equity-notes-13724335.html,moneycontrol.com,,English,,2025-12-14,9988.HK,Asia rich drive $200 billion revival in complex equity notes
20251214T033000Z,Editor Take : The Week That Was Dec 8 - 13,https://www.dealstreetasia.com/stories/editors-take-the-week-that-was-dec-8-13-466472,dealstreetasia.com,,English,,2025-12-14,9988.HK,Editor Take : The Week That Was Dec 8 - 13
20251213T050000Z,"인텔 準국유화ㆍUS스틸 황금주 … 트럼프 , 中 모방해 산업ㆍ금융 쥐락펴락",https://www.hankookilbo.com:443/News/Read/A2025121115170005279,hankookilbo.com,,Korean,,2025-12-13,9988.HK,"인텔 準국유화ㆍUS스틸 황금주 … 트럼프 , 中 모방해 산업ㆍ금융 쥐락펴락"
20251213T024500Z,"  환상의 골드러시 ? 美 상장 꿈꾸는 SK하이닉스 , 왜 ADR을 꺼내나 [ Deep Spot ] ",https://biz.heraldcorp.com/article/10635783,biz.heraldcorp.com,,Korean,,2025-12-13,9988.HK,"환상의 골드러시 ? 美 상장 꿈꾸는 SK하이닉스 , 왜 ADR을 꺼내나 [ Deep Spot ]"
20251212T214500Z,"The legal framework for fighting copycats , lookalikes and dupes : what can brand owners do to protect themselves ? | DLA Piper",https://www.jdsupra.com/legalnews/the-legal-framework-for-fighting-2230874/,jdsupra.com,,English,,2025-12-12,9988.HK,"The legal framework for fighting copycats , lookalikes and dupes : what can brand owners do to protect themselves ? | DLA Piper"
20251212T121500Z,Guarding My Git Forge Against AI Scrapers,https://vulpinecitrus.info/blog/guarding-git-forge-ai-scrapers/,vulpinecitrus.info,,English,,2025-12-12,9988.HK,Guarding My Git Forge Against AI Scrapers
20251212T050000Z,"Hongkong Land hives off MBFC Towers 1 and 2 , One Raffles Quay into new S$8 billion Singapore private fund",https://www.businesstimes.com.sg/property/hongkong-land-hives-mbfc-towers-1-and-2-one-raffles-quay-new-s8-billion-singapore-private-fund,businesstimes.com.sg,,English,,2025-12-12,9988.HK,"Hongkong Land hives off MBFC Towers 1 and 2 , One Raffles Quay into new S$8 billion Singapore private fund"
20251212T034500Z,China generative AI tiger MiniMax pursues Hong Kong IPO to expand global reach,https://www.scmp.com/business/banking-finance/article/3336146/chinas-generative-ai-tiger-minimax-pursues-hong-kong-ipo-expand-global-reach,scmp.com,,English,,2025-12-12,9988.HK,China generative AI tiger MiniMax pursues Hong Kong IPO to expand global reach
20251212T023000Z,Hong Kong Shares May Reverse Thursday Losses,https://www.rttnews.com/story.aspx?Id=3603237,rttnews.com,,English,,2025-12-12,9988.HK,Hong Kong Shares May Reverse Thursday Losses
20251212T023000Z,DT House Ltd . ( DTDT ) to Raise $9 million in IPO,https://www.tickerreport.com/banking-finance/13288450/dt-house-ltd-dtdt-to-raise-9-million-in-ipo-2.html,tickerreport.com,,English,,2025-12-12,9988.HK,DT House Ltd . ( DTDT ) to Raise $9 million in IPO
20251212T004500Z,DT House Ltd . Prices IPO at $4 . 00 - $5 . 00 Per Share ( DTDT ) ,https://www.dailypolitical.com/2025/12/11/dt-house-ltd-prices-ipo-at-4-00-5-00-per-share-dtdt.html,dailypolitical.com,,English,,2025-12-12,9988.HK,DT House Ltd . Prices IPO at $4 . 00 - $5 . 00 Per Share ( DTDT )
20251211T030000Z,Hong Kong stocks advance on China stimulus bets and Fed interest rate cut,https://www.scmp.com/business/china-business/article/3335980/hong-kong-stocks-advance-china-stimulus-bets-and-fed-interest-rate-cut,scmp.com,,English,,2025-12-11,9988.HK,Hong Kong stocks advance on China stimulus bets and Fed interest rate cut
20251211T024500Z,Higher Open Called For Hong Kong Stock Market,https://www.finanzen.ch/nachrichten/aktien/higher-open-called-for-hong-kong-stock-market-1035635233,finanzen.ch,,English,,2025-12-11,9988.HK,Higher Open Called For Hong Kong Stock Market
